Index,Color,Talking,Camera X,Camera Y,Camera Z,Combine Gaze X,Combine Gaze Y,Combine Gaze Z,Left Pupil Diameter,Right Pupil Diameter,Left Eye Openness,Right Eye Openness,Total Time,Delta Time
0,Yellow,False,-0.09384705,-0.04640834,0.9945044,0.0361025,-0.0423739,0.9984493,2.560196,2.560196,1,1,5.039798,0.02406693
0,Yellow,False,-0.09364597,-0.04661548,0.9945137,0.03785743,-0.04254192,0.9983772,2.555649,2.555649,1,1,5.061744,0.02194548
0,Yellow,False,-0.09330574,-0.04660398,0.9945462,0.03706368,-0.0430604,0.9983847,2.56041,2.56041,1,1,5.083599,0.02185535
0,Yellow,False,-0.09267499,-0.0463456,0.9946172,0.03657537,-0.04278571,0.9984146,2.560379,2.560379,1,1,5.105561,0.02196169
0,Yellow,False,-0.09209995,-0.04670877,0.9946536,0.03663656,-0.04191613,0.9984492,2.560318,2.560318,1,1,5.127579,0.02201796
0,Yellow,False,-0.09151222,-0.04743006,0.9946738,0.03565982,-0.04286197,0.9984444,2.557617,2.557617,1,1,5.150068,0.02248955
0,Yellow,False,-0.09141975,-0.04864201,0.9946237,0.03508002,-0.04151924,0.9985217,2.5578,2.5578,1,1,5.173476,0.02340794
0,Yellow,False,-0.09107236,-0.05022663,0.9945769,0.0350347,-0.03973448,0.9985959,2.563965,2.563965,1,1,5.194469,0.02099323
0,Yellow,False,-0.09015221,-0.05295533,0.9945192,0.03553814,-0.04013109,0.9985623,2.578018,2.578018,1,1,5.21632,0.02185059
0,Yellow,False,-0.08967078,-0.05384299,0.994515,0.03591921,-0.03968814,0.9985663,2.578262,2.578262,1,1,5.239211,0.02289057
